ID,Año,Fecha,Publicacion,Fecha o numero fuente,Tipo documental,Ruta,Estado del indice real,Calidad de lectura,Entradas curadas,Pasajes automaticos,Pasajes OCR,Paginas detectadas,Temas,Uso en la web,Resumen para indice,Observaciones
81448c0b6c40,1901,1901-01-01,Euskal Herria revista bascongada,1901-01-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1901/1901-01-01 - Euskal Herria revista bascongada.pdf,Catalogado; pendiente de indice humano,Alta: texto extraido del PDF,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
4c17aa01388a,1901,1901-06-30,La Voz de Guipúzcoa - Diario Republicano,1901-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1901/1901-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9e4042c3b5bf,1901,1901-07-01,El correo de Guipuzcoa,1901-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1901/1901-07-01 - El correo de Guipuzcoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 3","alarde, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"V Do donde se celebró el tradícional mo él señor Silvela del dabate, co- | tra Monarquía y vuestras institu- | muchos mi | Las señoras corrían asusta | un revolver onando tuvola des H 1e terporada en un tercer piso - CALLE DE GUETARIA Y SAN MA",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
52774d1cbac3,1901,1901-07-01,La Patria,1901-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1901/1901-07-01 - La Patria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, companias, mandos, ritual, suspensiones/cambios",Referencia localizada por barrido textual,"Capitán dé navio D. Joaquín Bus­ . Se trata sencillamente de saber cómo ha Curarán | Coronel de Infantería D. José Va- no cuando á estas horas no ha tomado bliea, y que al hacerlo no se | adoptándose por los ayuntamientos medi­ nada uno más ó uno menos en la cuenta. po entero, todo un ca | madora superioridad del número, pues Segundo teniente de Infantería don reza la oiga. se quiere, per",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
cdf5bcd17d84,1901,1901-07-01,La Voz de Guipúzcoa - Diario Republicano,1901-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1901/1901-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
4d094d46beb7,1902,1902-06-30,La Voz de Guipúzcoa - Diario Republicano,1902-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1902/1902-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9717a9d7ec41,1903,1903-06-30,La Voz de Guipúzcoa - Diario Republicano,1903-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1903/1903-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
41c5b928f6b4,1903,1903-07-01,El correo de Guipuzcoa,1903-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1903/1903-07-01 - El correo de Guipuzcoa.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,3,alarde,Referencia localizada por OCR visual; revisar contra imagen original,"SAN MARCIAL, NÚMERO 28, SAN SEBASTIAN medf;:uv-lde ver?gº.t 1160) 1a =nqa¡ venidos £ Madrid para Miérco'on 1.*—Santos Ca",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1de2eb34cc2a,1904,1904-06-30,El Pueblo Vasco,1904-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1904/1904-06-30 - El Pueblo Vasco.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,2,alarde,Referencia localizada por OCR visual; revisar contra imagen original,"tando hetido, Tr soMado japonés le disparó | 1a 1s albañiles: ET probapleménte Hoy se verificará el tradicional alardel",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
c0f6988412dd,1904,1904-06-30,La Voz de Guipúzcoa - Diario Republicano,1904-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1904/1904-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
0531e9fe8552,1904,1904-07-01,El Pueblo Vasco,1904-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1904/1904-07-01 - El Pueblo Vasco.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
b2c121cba08f,1904,1904-07-01,La Voz de Guipúzcoa - Diario Republicano,1904-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1904/1904-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1c8c37cfc29b,1905,1905-06-30,El Pueblo Vasco,1905-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1905/1905-06-30 - El Pueblo Vasco.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,2,ritual,Referencia localizada por OCR visual; revisar contra imagen original,EE en m E Sogponaflea 41c EEE TNEO Rnn EE M TU bernador ordenó al capil E razados y dos cruceros S a cotrida | informaci,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
9c3720aee96d,1905,1905-07-01,El Pueblo Vasco,1905-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1905/1905-07-01 - El Pueblo Vasco.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,3,companias,Referencia localizada por OCR visual; revisar contra imagen original,"adrileno| ———— | estewant EEE — y = K á loda porsoní de buen gusto, no deje de ver E COMPAÑ ÍA DE NAVEGACION | _ Servici",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
129a487c5188,1905,1905-07-01,La Voz de Guipúzcoa - Diario Republicano,1905-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1905/1905-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
8966afbf984e,1906,1906,Programa de fiestas,1906,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1906.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,2,"recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"| | charán por las calles de costumbre, á la ermi- ONO TA a A 25 PA las ajete de la qisma, reparto de pam TadeSan Marcia",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
fd1472ec0140,1906,1906-07-01,La Voz de Guipúzcoa - Diario Republicano,1906-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1906/1906-07-01 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
23cda9b5427e,1907,1907-06-30,El Pueblo Vasco,1907-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1907/1907-06-30 - El Pueblo Vasco.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"2, 3",alarde,Referencia localizada por OCR visual; revisar contra imagen original,"los los | Pósito de e7 anunció [ a - ibimi y toros VALEN Madrid le apoyar al mi su pro- e le lo de la lidia catala gada | — — [ rstísimos, Guotaria,29,y Plíza de Bilbro- — COBSETERA FRANCESA [ m ""OTOMMLAR, E A Eay una colección preciosa, 4 6",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
3b6e7f2b1352,1907,1907-06-30,La Voz de Guipúzcoa - Diario Republicano,1907-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1907/1907-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
f43f0871c085,1907,1907-07-01,El Pueblo Vasco,1907-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1907/1907-07-01 - El Pueblo Vasco.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 4","musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"ron á la fiesta todu el encanto de su DIRECTOR uE CLAIM E:ff“ de San Marcial que allí se cslebra- —— — Guipúzcoa, y las | de Mocoroa, almacén ¡de ultrama- arjeas PO¡Sta es José Correcher, San Marcial, 38.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
22de36711cb7,1908,1908-06-30,El Pueblo Vasco,1908-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1908/1908-06-30 - El Pueblo Vasco.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
5880dc8193be,1908,1908-06-30,La Voz de Guipúzcoa - Diario Republicano,1908-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1908/1908-06-30 - La Voz de Guipúzcoa - Diario Republicano.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
ee26df786010,1908,1908-07-01,El Pueblo Vasco,1908-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1908/1908-07-01 - El Pueblo Vasco.pdf,Catalogado; pendiente de indice humano,Media/baja: OCR visual sin pasajes detectados,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
155ebb53bd55,1909,1909-04-04,El eco de Irun - Año I nº 1,1909-04-04,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1909/1909-04-04 - El eco de Irun - Año I nº 1.pdf,Catalogado; pendiente de indice humano,Alta: texto extraido del PDF,0,0,0,,,,,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
c63fa73df2aa,1909,1909-04-11,El eco de Irun - Año I nº 2,1909-04-11,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1909/1909-04-11 - El eco de Irun - Año I nº 2.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,3,0,,"Alarde, companias",Referencia localizada por barrido textual,"Ya el clásico día de San Marcial se traremos él los viejos pesimistns | numero s son los allg[¡clsmos en nues­ Yelada en el local ele la Escuela Moder­ . compaiiero de reda | verdaderamente se observa esta aución; Pascua, la compañía de Zarzuela que se han hecho acreedores p",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
43c872945aee,1909,1909-04-18,El eco de Irun - Año I nº 3,1909-04-18,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1909/1909-04-18 - El eco de Irun - Año I nº 3.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias",Referencia localizada por barrido textual,"(:hopem, yeso salurÍ3.mos ganando. Un un e~caparale y puerta en la planta ~lon tero, ""íctima de un s | (San Marcial, número, 3) pues en ellos recordal' aquellos tiempos antiguos, en de Pascna, como conse | -¿,Por que esta anterior consecuencia? lado ci la caballerosidad. ción liene esas tenc1eucias; Ó. su | CASTOR TELLECHEA | N S N SEBASTI' N:",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
f01b0b25622d,1909,1909-05-02,El eco de Irun - Año I nº 5,1909-05-02,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1909/1909-05-02 - El eco de Irun - Año I nº 5.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,3,0,,Alarde,Referencia localizada por barrido textual,"(rCiclista F. D. CluiJ"" ele San Sebaslián, varios caballeros, españoles para mú:; abusos. PI\.ECIO F | contra el Cluh Campeón de franci"" Heconocidos por un r,\cul t,lli 1'0, ésle 1Ya.cimiclltos,-Antoni:1 | rico monte de San Marcial, ele donde Jle· Cou carírlos repletos de lernura sacúndola de Sil é~l:Jsís",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
b925d606b64f,1909,1909-05-09,El eco de Irun - Año I nº 6,1909-05-09,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1909/1909-05-09 - El eco de Irun - Año I nº 6.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,2,0,,Alarde,Referencia localizada por barrido textual,"(San Marcial, número! J) pues en ellos | peún del Sur de Frallcia, )' el, ""Cit.:litita awcaus :zu:::szaa: _ ~mrr • San Marcial, nUIIl, 1,-Hl1a.lrJ",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
